pca_components,kmeans_clusters,pca_explained_var,inertia_mean,inertia_std,silhouette_mean,silhouette_std,min_cluster_size_min,min_cluster_size_mean,max_cluster_size_max,max_cluster_size_mean,cluster_size_ratio_max,cluster_size_ratio_mean,runs,model_name,model_display,source_file,inertia_value,silhouette_value,min_cluster_size,cluster_size_ratio,fold_eligible
25,6,0.8957564118492616,15.562411623961236,0.031786235426411,0.1696721974053197,0.0013318125533996,18,19.8,47,45.8,2.5555555555555554,2.3269841269841267,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,15.562411623961236,0.1696721974053197,18,2.5555555555555554,True
25,7,0.8957564118492616,14.55619702800556,0.0239768832312669,0.1721985970412575,0.0010234238265892,15,15.8,44,40.8,2.75,2.5825,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,14.55619702800556,0.1721985970412575,15,2.75,True
25,8,0.8957564118492616,13.845514895772371,0.0526645805493907,0.1725385418207946,0.0038766961715353,15,15.4,43,35.6,2.8666666666666667,2.3158333333333334,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,13.845514895772371,0.1725385418207946,15,2.8666666666666667,True
25,9,0.8957564118492616,13.24338038797524,0.0754995529603676,0.1671057120561399,0.0034078094433921,11,14.0,36,32.4,3.272727272727273,2.3739685314685315,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,13.24338038797524,0.1671057120561399,11,3.272727272727273,True
30,2,0.9140905432622032,24.243313873050944,0.0,0.2731104179056501,0.0,101,101.0,102,102.0,1.00990099009901,1.00990099009901,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,24.243313873050944,0.2731104179056501,101,1.00990099009901,True
30,3,0.9140905432622032,21.23045134326672,0.0002322969694147,0.2222971073274525,0.0009036265826828,48,49.2,102,102.0,2.125,2.0740000000000003,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,21.23045134326672,0.2222971073274525,48,2.125,True
30,4,0.9140905432622032,18.677054229967705,0.0067713384043003,0.2042421859398428,0.0006156592827563,31,31.8,71,70.2,2.2903225806451615,2.209310850439883,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,18.677054229967705,0.2042421859398428,31,2.2903225806451615,True
30,5,0.9140905432622032,17.419379703027026,0.0549441740637319,0.1836927812531294,0.0086911471377046,16,18.6,70,58.6,4.117647058823529,3.210235760971055,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,17.419379703027026,0.1836927812531294,16,4.117647058823529,True
30,6,0.9140905432622032,16.249894635222596,0.0715506331569004,0.169479287729478,0.0142785335134267,15,18.8,71,50.6,4.733333333333333,2.813928571428572,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,16.249894635222596,0.169479287729478,15,4.733333333333333,True
30,7,0.9140905432622032,15.237209606489682,0.0324261246813858,0.1660937800662308,0.0013407179722354,15,16.0,47,41.2,2.9375,2.578921568627451,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,15.237209606489682,0.1660937800662308,15,2.9375,True
30,8,0.9140905432622032,14.501537082886376,0.0341336566433254,0.1626804805188789,0.0027155650220753,16,16.0,44,35.4,2.75,2.2125,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,14.501537082886376,0.1626804805188789,16,2.75,True
30,9,0.9140905432622032,13.9124029049494,0.0920926316465053,0.1618253516145766,0.0018430298768779,12,14.2,36,33.2,3.0,2.3676190476190477,5,mocov3_vit_small,MoCo v3 ViT Small,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_mocov3_vit_small_averaged.csv,13.9124029049494,0.1618253516145766,12,3.0,True
2,2,0.3622572545293913,2284.232831029401,0.0,0.5297701511828922,0.0,100,100.0,103,103.0,1.03,1.03,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2284.232831029401,0.5297701511828922,100,1.03,True
2,3,0.3622572545293913,1263.8725517303888,0.0,0.5422897037178036,0.0,45,45.0,102,102.0,2.2666666666666666,2.2666666666666666,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1263.8725517303888,0.5422897037178036,45,2.2666666666666666,True
2,4,0.3622572545293913,821.406272107346,0.1060012900026482,0.5104594855984683,0.0009490962293542,34,34.4,69,68.6,2.0294117647058822,1.9947899159663869,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,821.406272107346,0.5104594855984683,34,2.0294117647058822,True
2,5,0.3622572545293913,590.294896524427,0.058378144574072,0.4933221050288582,0.0010236651135241,22,22.8,69,68.2,3.090909090909091,2.992094861660079,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,590.294896524427,0.4933221050288582,22,3.090909090909091,True
2,6,0.3622572545293913,502.28152922064857,0.7336146437484656,0.4371791633143432,0.0224451704063934,17,21.2,68,49.6,4.0,2.4185770750988143,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,502.28152922064857,0.4371791633143432,17,4.0,True
2,7,0.3622572545293913,415.560255958791,0.4742220301679299,0.4107435734469463,0.0022627431596057,17,17.0,42,41.2,2.4705882352941178,2.4235294117647057,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,415.560255958791,0.4107435734469463,17,2.4705882352941178,True
2,8,0.3622572545293913,364.7694563543188,0.4613549376578966,0.4225633710269462,0.0019674090280732,6,8.0,40,40.0,6.666666666666667,5.165079365079365,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,364.7694563543188,0.4225633710269462,6,6.666666666666667,False
2,9,0.3622572545293913,331.30606945536624,5.116799808303759,0.4045821987794211,0.0082387675423236,6,7.8,40,38.0,6.666666666666667,4.972222222222222,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,331.30606945536624,0.4045821987794211,6,6.666666666666667,False
3,2,0.4297990422223793,3252.9177249866407,0.0,0.4419436728557837,0.0,100,100.0,103,103.0,1.03,1.03,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,3252.9177249866407,0.4419436728557837,100,1.03,True
3,3,0.4297990422223793,2217.207959722293,0.0,0.4404547028569011,0.0,47,47.0,102,102.0,2.1702127659574466,2.1702127659574466,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2217.207959722293,0.4404547028569011,47,2.1702127659574466,True
3,4,0.4297990422223793,1717.2088825256596,0.7087261946111115,0.3858417205624255,0.0007544540627635,38,38.8,66,65.2,1.736842105263158,1.6821052631578948,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1717.2088825256596,0.3858417205624255,38,1.736842105263158,True
3,5,0.4297990422223793,1445.2273966349578,0.5742348169763556,0.399633210280941,0.0008492485320761,25,25.0,54,52.6,2.16,2.104,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1445.2273966349578,0.399633210280941,25,2.16,True
3,6,0.4297990422223793,1211.8779391167086,10.650478144688464,0.3731631362074855,0.0042939026562538,22,22.2,51,51.0,2.3181818181818183,2.29802371541502,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1211.8779391167086,0.3731631362074855,22,2.3181818181818183,True
3,7,0.4297990422223793,1018.1987794283948,3.223362675148295,0.3886659028400584,0.0023748590493043,12,14.2,51,51.0,4.25,3.658424908424908,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1018.1987794283948,0.3886659028400584,12,4.25,True
3,8,0.4297990422223793,932.1755953936264,1.983543798794784,0.374830511238425,0.0050579507627935,12,13.4,52,50.4,4.333333333333333,3.808424908424908,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,932.1755953936264,0.374830511238425,12,4.333333333333333,True
3,9,0.4297990422223793,856.2706700951865,5.5705285710052435,0.3384520732938516,0.0218800482177158,11,13.4,51,38.8,4.636363636363637,3.001503496503497,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,856.2706700951865,0.3384520732938516,11,4.636363636363637,True
4,2,0.4888329902826383,4097.117648537839,0.0,0.3874772563131036,0.0,100,100.0,103,103.0,1.03,1.03,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,4097.117648537839,0.3874772563131036,100,1.03,True
4,3,0.4888329902826383,3033.432120692916,0.0,0.3764132824935881,0.0,48,48.0,102,102.0,2.125,2.125,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,3033.432120692916,0.3764132824935881,48,2.125,True
4,4,0.4888329902826383,2464.0306248292004,0.1640193050108516,0.3271240718094337,4.72952832483368e-05,41,41.0,61,61.0,1.4878048780487805,1.4878048780487805,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2464.0306248292004,0.3271240718094337,41,1.4878048780487805,True
4,5,0.4888329902826383,2132.8334854771383,0.3384869484436282,0.3338065187189644,0.000658270476931,26,26.2,51,51.0,1.9615384615384617,1.9470085470085468,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2132.8334854771383,0.3338065187189644,26,1.9615384615384617,True
4,6,0.4888329902826383,1917.91876062619,8.267301809429924,0.2909513809301084,0.0018684014352456,20,24.4,45,42.2,2.25,1.755809488418184,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1917.91876062619,0.2909513809301084,20,2.25,True
4,7,0.4888329902826383,1704.331073496175,3.284700498344076,0.3046674207750165,0.0027955783587828,11,14.0,43,40.4,3.909090909090909,2.9474134199134197,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1704.331073496175,0.3046674207750165,11,3.909090909090909,True
4,8,0.4888329902826383,1499.3547024652528,1.92728664999248,0.3133596981343608,0.0031387122135039,14,15.6,40,37.6,2.857142857142857,2.425546218487395,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1499.3547024652528,0.3133596981343608,14,2.857142857142857,True
4,9,0.4888329902826383,1399.9094322804594,5.379065848283679,0.3044265551148838,0.0060553720972349,11,12.6,39,37.2,3.363636363636364,2.970895770895771,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1399.9094322804594,0.3044265551148838,11,3.363636363636364,True
5,2,0.5454754673825496,4894.400949895834,0.0,0.3568592725740556,0.0,100,100.0,103,103.0,1.03,1.03,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,4894.400949895834,0.3568592725740556,100,1.03,True
5,3,0.5454754673825496,3753.5657735970526,0.0,0.3514819129132186,0.0,46,46.0,103,103.0,2.239130434782609,2.239130434782609,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,3753.5657735970526,0.3514819129132186,46,2.239130434782609,True
5,4,0.5454754673825496,3012.9482881091635,0.2299720609045661,0.3257935044691917,0.0004219284554729,36,36.8,67,66.2,1.8611111111111112,1.7992492492492491,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,3012.9482881091635,0.3257935044691917,36,1.8611111111111112,True
5,5,0.5454754673825496,2610.3766915915485,0.4564605197574424,0.330567293491441,0.0001151170709121,31,31.8,54,53.4,1.7419354838709675,1.6796370967741936,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2610.3766915915485,0.330567293491441,31,1.7419354838709675,True
5,6,0.5454754673825496,2338.167399908726,3.032200326929883,0.3275729506963313,0.0232884354040152,15,18.4,51,48.8,3.4,2.9016666666666664,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2338.167399908726,0.3275729506963313,15,3.4,True
5,7,0.5454754673825496,2090.400093925976,1.931482540223122,0.2919566688354184,0.0026711687276762,13,15.0,40,38.8,3.0,2.6025,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2090.400093925976,0.2919566688354184,13,3.0,True
5,8,0.5454754673825496,1891.277414622357,3.612131303798102,0.2999842519949603,0.0011663915284113,11,13.2,38,35.8,3.272727272727273,2.7712662337662337,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1891.277414622357,0.2999842519949603,11,3.272727272727273,True
5,9,0.5454754673825496,1766.0492177484314,11.351795019250368,0.2866321056840374,0.0086115290775339,10,11.4,39,35.4,3.7,3.1485081585081582,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,1766.0492177484314,0.2866321056840374,10,3.7,False
6,2,0.5922805414515516,5565.920287920233,0.0,0.3266996017313517,0.0,100,100.0,103,103.0,1.03,1.03,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,5565.920287920233,0.3266996017313517,100,1.03,True
6,3,0.5922805414515516,4419.720924028137,0.0,0.3186367356702453,0.0,47,47.0,103,103.0,2.1914893617021276,2.1914893617021276,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,4419.720924028137,0.3186367356702453,47,2.1914893617021276,True
6,4,0.5922805414515516,3672.63090085009,0.8080021910621112,0.2916818907217686,0.0011390247117467,34,34.4,69,68.6,2.0294117647058822,1.995751633986928,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,3672.63090085009,0.2916818907217686,34,2.0294117647058822,True
6,5,0.5922805414515516,3286.0643986620003,33.50281181542685,0.286817045539429,0.0062650767968637,19,28.6,52,51.8,2.736842105263158,1.8833361629881151,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,3286.0643986620003,0.286817045539429,19,2.736842105263158,True
6,6,0.5922805414515516,2984.839670733717,5.162470928457381,0.2584150126353982,0.0034815106825486,21,25.6,46,43.4,2.0,1.7105616605616607,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2984.839670733717,0.2584150126353982,21,2.0,True
6,7,0.5922805414515516,2728.019409416679,9.765833976323584,0.2617152106286778,0.0046912892208642,14,15.0,47,44.6,3.357142857142857,3.003781512605042,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2728.019409416679,0.2617152106286778,14,3.357142857142857,True
6,8,0.5922805414515516,2507.5214189948792,5.4147668428172215,0.2604741208838919,0.0032662204786154,15,15.0,41,39.6,2.7333333333333334,2.6399999999999997,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2507.5214189948792,0.2604741208838919,15,2.7333333333333334,True
6,9,0.5922805414515516,2345.0374052087295,4.170241057241915,0.2550170469937125,0.0035795776174993,11,13.4,39,37.2,3.363636363636364,2.805914085914086,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,2345.0374052087295,0.2550170469937125,11,3.363636363636364,True
7,2,0.6220934984752527,5991.795414590149,0.0,0.311216579408853,0.0,100,100.0,103,103.0,1.03,1.03,5,efficientnet_b0,EfficientNet B0,/Volumes/ssd/thesis_organization/ndb_ufes_data_organizer/results/phase2_tuning/phase2_all_results_efficientnet_b0_averaged.csv,5991.795414590149,0.311216579408853,100,1.03,True
